Id,SalePrice
2735,122868.26901222202
2736,143397.27352717845
2737,115264.13997966895
2738,151763.75604650745
2739,164335.5157169352
2740,134532.70303336525
2741,135670.15242573232
2742,158219.09030292273
2743,137482.10311370803
2744,147043.5720055268
2745,142804.5736231871
2746,128654.71693811422
2747,152612.44762367205
2748,116476.7784261034
2749,121422.45782142083
2750,120528.18477867103
2751,119721.53152634249
2752,226964.5476083427
2753,151522.5239547238
2754,227439.7934574932
2755,132307.3007506995
2756,96493.79704436232
2757,87753.75096677236
2758,85655.17966228476
2759,137476.23592541163
2760,139085.4996778136
2761,142532.56555265692
2762,143102.94314648147
2763,190749.62942999686
2764,151225.23575154887
2765,236713.5826401508
2766,128589.18015874761
2767,88217.43960099324
2768,133119.4878785325
2769,121263.75262394706
2770,140112.26627012572
2771,105936.82290321545
2772,109407.17166059671
2773,139647.28519643878
2774,128267.71910715912
2775,115615.3914825622
2776,141922.47406510948
2777,130473.5737315893
2778,110933.21825965414
2779,111499.64323794596
2780,107439.89730311719
2781,89053.31973260103
2782,84310.07373003388
2783,91724.63552154956
2784,103349.69173357944
2785,122876.45331786315
2786,62853.29209241018
2787,112661.32807350767
2788,73444.15605477222
2789,167409.5587204783
2790,91772.2345010481
2791,108345.13694947468
2792,68567.93614306764
2793,166388.9802128541
2794,87390.12670505144
2795,116599.12536538013
2796,101814.09346756163
2797,199259.26111523935
2798,98836.63148607996
2799,109821.39309194518
2800,88085.95200624107
2801,104906.22753846749
2802,133281.86403720692
2803,183366.04920343912
2804,137545.269088522
2805,101915.13102190846
2806,99072.13086381536
2807,148538.42743373758
2808,138001.3592336553
2809,121670.76404184772
2810,120442.3911981309
2811,155648.64397068383
2812,142810.81292052654
2813,183708.78936218173
2814,176045.12559493651
2815,108617.84361809179
2816,246188.48884869672
2817,147005.7827815842
2818,119089.06742550153
2819,150067.4460914898
2820,129044.0207393196
2821,121368.37073648827
2822,179793.18211795445
2823,272789.1898307019
2824,164144.13186684917
2825,143024.2579021263
2826,136443.65026508673
2827,143478.10526937735
2828,231158.07529962822
2829,197063.0841060385
2830,239374.26847321205
2831,186562.12798747097
2832,241426.57996439844
2833,274732.1443160238
2834,214556.93618430113
2835,233909.25304195174
2836,204502.7601543161
2837,173540.64108191227
2838,154312.93815362468
2839,189124.17112651028
2840,190852.89514431523
2841,202521.81050662143
2842,223162.73614104136
2843,148221.77406193138
2844,159862.47932215795
2845,113233.81629841798
2846,207950.66693263085
2847,189397.01298891773
2848,233768.75213913817
2849,210417.65364221498
2850,274355.21419158654
2851,245126.01497183248
2852,241341.5078246722
2853,225884.0756146725
2854,133099.69440912918
2855,202206.0830935664
2856,205014.12460819545
2857,197024.77425388727
2858,199448.1995619279
2859,127559.42872964664
2860,123874.77405486706
2861,138187.1589062436
2862,202913.2542656645
2863,136270.17681335067
2864,249133.35882002677
2865,125068.2766527632
2866,164852.56172082326
2867,95179.1321772615
2868,127149.39824208057
2869,123790.32993646602
2870,139115.88014743302
2871,112242.2354068451
2872,65536.1465285886
2873,121873.55772279693
2874,122566.66179554605
2875,114197.20104654039
2876,169516.3409539149
2877,124662.26868496143
2878,165569.96775853963
2879,135975.39947098895
2880,115223.90778375398
2881,155030.18623428303
2882,152071.88427058537
2883,170416.05931091678
2884,207368.73377681305
2885,167569.35711284753
2886,200656.58002533004
2887,98699.6974542582
2888,118387.97836258012
2889,71631.74585201865
2890,71453.07345449984
2891,137087.3729085004
2892,62196.55821826062
2893,92116.17509238847
2894,66211.80248378281
2895,249825.8237324454
2896,220811.94811264984
2897,189541.91256625918
2898,171391.13408889272
2899,222764.13128083732
2900,147106.98792380435
2901,223746.6688579791
2902,186485.78391204233
2903,319302.4011522561
2904,331808.92201284104
2905,81477.83798281821
2906,177991.72967910825
2907,107527.71005728022
2908,119470.27795089992
2909,168331.50980449616
2910,69497.28485683515
2911,85485.4005941595
2912,148685.62247311536
2913,85229.27864350926
2914,81131.31595105673
2915,82687.81890427707
2916,86680.31533568038
2917,160165.48863865095
2918,122393.24143995199
2919,215694.2896229313
